Date,T(C),Td(C),Tmax(C),Tmin(C),ddd,ffkmh,P seahPa,PTnd,Prec(mm),Nt,Nh,HKm,Viskm,WW,W1,W2
4/28/2016 6:00,33,23.6,-----,-----,WSW,14.4,1007.7,-1.7,0.0/6h,6,2,0.6,12,,,
4/28/2016 9:00,32,24.5,-----,-----,WSW,14.4,1007.6,-0.1,0.0/3h,5,2,0.6,12,,,
4/28/2016 12:00,30.2,26.7,33.4,-----,SSW,10.8,1009.5,1.9,0.0/6h,7,3,0.3,12,,,
4/28/2016 15:00,30,24.7,-----,-----,WNW,3.6,1010.5,1,0.0/3h,7,4,0.6,12,,,
4/28/2016 18:00,30.2,21.7,-----,-----,N,3.6,1009.2,-1.3,0.0/6h,7,4,0.6,12,,,
4/28/2016 21:00,28.9,24.1,-----,-----,ENE,7.2,1009.6,0.4,0.0/3h,7,3,0.6,12,,,
4/29/2016 0:00,29.9,24.5,-----,27.8,NE,7.2,1010.5,0.9,0.0/24h,7,3,0.6,12,,,
4/29/2016 3:00,32.4,25.4,-----,-----,W,14.4,1011,0.5,0.0/3h,7,4,0.6,12,,,
4/29/2016 6:00,31.5,26.5,-----,-----,SW,10.8,1008.5,-2.5,0.0/6h,7,4,0.6,12,,,
4/29/2016 9:00,32.9,26.6,-----,-----,S,10.8,1009,0.5,0.0/3h,7,4,0.6,12,,,
4/29/2016 12:00,29,26.1,35,-----,ENE,7.2,1010.7,1.7,0.0/6h,7,4,0.6,12,,,
4/29/2016 15:00,28.7,26,-----,-----,CAL,0,1011.4,0.7,Tr/3h,7,4,0.6,10,,,
4/29/2016 18:00,26.8,26.2,-----,-----,NNW,7.2,1010,-1.4,Tr/6h,7,4,0.6,10,,,
4/29/2016 21:00,28.1,26.5,-----,-----,CAL,0,1010.1,0.1,0.0/3h,7,4,0.6,10,,,
4/30/2016 3:00,31.9,26.4,-----,-----,W,10.8,1010.8,-0.4,0.0/3h,7,3,0.6,12,,,
4/30/2016 6:00,34.7,23.9,-----,-----,S,10.8,1008.1,-2.7,0.0/6h,6,2,0.6,12,,,
4/30/2016 9:00,33.2,25.4,-----,-----,SSW,14.4,1008.3,0.2,0.0/3h,7,3,0.6,12,,,
4/30/2016 12:00,31.3,25.3,36.4,-----,SSE,10.8,1010.1,1.8,0.0/6h,7,2,0.6,12,,,
4/30/2016 15:00,30.4,25.2,-----,-----,CAL,0,1011.4,1.3,0.0/3h,6,2,0.6,12,,,
4/30/2016 18:00,29.6,25,-----,-----,SSE,10.8,1010.4,-1,0.0/6h,6,2,0.6,12,,,
4/30/2016 21:00,28.2,24.9,-----,-----,NNE,7.2,1010.6,0.2,0.0/3h,6,2,0.6,12,,,
5/1/2016 0:00,29.6,27,-----,27,SSW,3.6,1012.3,1.7,0.0/24h,6,2,0.6,12,,,
5/1/2016 3:00,32.2,25.4,-----,-----,WSW,10.8,1011.7,-0.6,0.0/3h,6,3,0.6,12,,,
5/1/2016 6:00,34.2,24.7,-----,-----,WSW,10.8,1008.3,-3.4,0.0/6h,6,4,0.3,12,,,
5/1/2016 9:00,34.1,23.5,-----,-----,SSE,21.6,1007.3,-1,0.0/3h,5,2,0.6,12,,,
5/1/2016 12:00,31.7,23.7,36.5,-----,SE,10.8,1010.2,2.9,0.0/6h,3,1,0.6,12,,,
5/1/2016 15:00,30.6,25.8,-----,-----,SE,10.8,1011.2,1,0.0/3h,3,1,0.6,12,,,
5/1/2016 18:00,30.1,24.4,-----,-----,ESE,3.6,1010.2,-1,0.0/6h,4,1,0.6,12,,,
5/1/2016 21:00,28.8,24.8,-----,-----,N,7.2,1010.7,0.5,0.0/3h,4,1,0.6,12,,,
5/2/2016 0:00,30.5,26,-----,28,N,3.6,1012,1.3,0.0/24h,6,2,0.6,12,,,
5/2/2016 3:00,33.1,26.9,-----,-----,WSW,10.8,1012,0,0.0/3h,6,2,0.6,12,,,
5/2/2016 6:00,35,23.4,-----,-----,SSE,18,1009.5,-2.5,0.0/6h,5,2,0.6,12,,,
5/2/2016 9:00,33.6,24.9,-----,-----,SE,25.2,1009,-0.5,0.0/3h,4,2,0.6,12,,,
5/2/2016 12:00,32,23.7,36,-----,ESE,10.8,1011.4,2.4,0.0/6h,4,2,0.6,12,,,
5/2/2016 15:00,30,25.7,-----,-----,SSE,7.2,1012.3,0.9,0.0/3h,2,2,0.6,12,,,
5/2/2016 18:00,29,25.4,-----,-----,CAL,0,1010.9,-1.4,0.0/6h,4,2,0.6,12,,,
5/2/2016 21:00,29.1,25,-----,-----,CAL,0,1011.3,0.4,0.0/3h,3,1,0.6,12,,,
5/3/2016 0:00,30.2,25,-----,28,SSW,7.2,1012.9,1.6,0.0/24h,4,2,0.6,12,,,
5/3/2016 3:00,32.8,25.1,-----,-----,W,14.4,1011.9,1,0.0/3h,4,2,0.6,12,,,
5/3/2016 6:00,35,24.7,-----,-----,WSW,14.4,1009.3,-2.6,0.0/6h,5,3,0.6,12,,,
5/3/2016 9:00,34.6,23.4,-----,-----,SSE,14.4,1008.1,-1.2,0.0/3h,3,1,0.6,12,,,
5/3/2016 12:00,26.6,25,36.2,-----,SSE,10.8,1010.5,2.4,0.0/6h,2,2,0.6,12,,,
5/3/2016 15:00,30.3,24.2,-----,-----,SE,7.2,1012.1,1.6,0.0/3h,2,2,0.6,12,,,
5/3/2016 18:00,29.7,23.1,-----,-----,CAL,0,1011.3,-0.8,0.0/6h,1,1,0.6,12,,,
5/3/2016 21:00,29.1,23,-----,-----,CAL,0,1011.4,0.1,0.0/3h,3,1,0.6,10,,,
5/4/2016 0:00,30.3,23.6,-----,28,SW,7.2,1013.3,1.9,0.0/24h,4,1,0.6,12,,,
5/4/2016 3:00,33.5,23.4,-----,-----,W,10.8,1012.2,-1.1,0.0/3h,2,2,0.6,12,,,
5/4/2016 6:00,34.5,23,-----,-----,S,25.2,1009.2,-3,0.0/6h,3,3,0.6,12,,,
5/4/2016 9:00,34.7,23.5,-----,-----,S,18,1008.1,-1.1,0.0/3h,3,3,0.6,12,,,
5/4/2016 12:00,32,24.5,36.6,-----,E,18,1010.4,2.5,0.0/6h,3,2,0.6,12,,,
5/4/2016 15:00,30,24.2,-----,-----,SE,14.4,1012,1.6,0.0/3h,1,1,0.6,12,,,
5/4/2016 18:00,29.2,21.8,-----,-----,E,7.2,1011,-1,0.0/6h,1,1,0.6,12,,,
5/4/2016 21:00,29,21.4,-----,-----,N,0,1011.2,-0.2,0.0/3h,2,2,0.6,12,,,
5/5/2016 0:00,29.8,22.5,-----,28,WNW,7.2,1013,1.8,0.0/24h,5,5,0.6,12,,,
5/5/2016 3:00,31.7,25.9,-----,-----,WSW,10.8,1011.7,-1.3,0.0/3h,5,3,0.6,12,,,
5/5/2016 6:00,33,23.3,-----,-----,ENE,10.8,1008.9,-2.8,0.0/6h,6,2,0.6,12,,,
5/5/2016 9:00,33.6,24.6,-----,-----,NE,18,1008.4,-0.5,0.0/3h,5,2,0.6,12,,,
5/5/2016 12:00,31.2,24,36.6,-----,ESE,10.8,1009.7,1.3,0.0/6h,3,1,0.6,12,,,
5/5/2016 15:00,30.6,23.5,-----,-----,E,7.2,1010.1,0.4,0.0/3h,1,1,0.6,12,,,
5/5/2016 18:00,29.9,23.5,-----,-----,E,7.2,1009.3,-0.8,0.0/6h,1,1,0.6,12,,,
5/5/2016 21:00,28.7,23.9,-----,-----,E,7.2,1009.7,0.4,0.0/3h,2,2,0.6,12,,,
5/6/2016 0:00,31,23.6,-----,28,ENE,21.6,1011.1,1.4,0.0/24h,3,2,0.6,12,,,
5/6/2016 3:00,33.7,23.7,-----,-----,E,21.6,1011.5,0.4,0.0/3h,4,2,0.6,12,,,
5/6/2016 9:00,34.6,23.7,-----,-----,SSE,18,1007.9,-0.9,0.0/3h,3,3,0.6,12,,,
5/6/2016 12:00,31.9,22.7,36.8,-----,ESE,7.2,1009.9,2,0.0/6h,3,3,0.6,12,,,
5/6/2016 15:00,30.3,23.6,-----,-----,SE,14.4,1010.7,0.8,0.0/3h,2,2,0.6,12,,,
5/6/2016 18:00,29.7,22.6,-----,-----,ENE,7.2,1010.4,-0.3,0.0/6h,2,2,0.6,12,,,
5/6/2016 21:00,29,22.9,-----,-----,E,3.6,1010.7,0.3,0.0/3h,3,1,0.6,12,,,
5/7/2016 0:00,31.5,23,-----,28,SE,14.4,1011.8,1.1,0.0/24h,2,2,0.6,12,,,
5/7/2016 3:00,34.4,23.2,-----,-----,SSE,7.2,1011.4,-0.4,0.0/3h,5,2,0.6,12,,,
5/7/2016 6:00,34.2,22.3,-----,-----,ESE,21.6,1009.5,-1.9,0.0/6h,5,2,0.6,12,,,
5/7/2016 9:00,34.6,22.8,-----,-----,ESE,10.8,1008.6,-0.9,0.0/3h,4,2,0.6,12,,,
5/7/2016 12:00,31,23,35.6,-----,ESE,14.4,1010.6,2,0.0/6h,4,1,0.6,12,,,
5/7/2016 15:00,29.8,22.6,-----,-----,E,10.8,1012,1.4,0.0/3h,3,1,0.6,12,,,
5/7/2016 18:00,29.1,23.5,-----,-----,E,14.4,1010.7,-1.3,0.0/6h,2,2,0.6,12,,,
5/7/2016 21:00,28.6,22.5,-----,-----,CAL,0,1010.5,-0.2,0.0/3h,1,1,0.6,12,,,
5/8/2016 0:00,31,22.7,-----,27,ESE,7.2,1012,1.5,0.0/24h,2,2,0.6,12,,,
5/8/2016 3:00,32,24.3,-----,-----,WSW,14.4,1012.4,0.4,0.0/3h,3,2,0.6,12,,,
5/8/2016 6:00,35.5,22.6,-----,-----,SSE,21.6,1008.6,-3.8,0.0/6h,2,2,0.6,12,,,
5/8/2016 9:00,34.6,22.1,-----,-----,SE,14.4,1007.7,-0.9,0.0/3h,4,1,0.6,12,,,
5/8/2016 12:00,31.7,23.1,36,-----,ESE,10.8,1010.8,3.1,0.0/6h,4,1,0.6,12,,,
5/8/2016 15:00,30.5,23.4,-----,-----,SE,7.2,1011.8,1,0.0/3h,2,2,0.6,12,,,
5/8/2016 18:00,29.6,23.1,-----,-----,SE,7.2,1010.8,1,0.0/6h,2,2,0.6,12,,,
5/8/2016 21:00,28.7,23.6,-----,-----,NNW,7.2,1010.8,0,0.0/3h,2,2,0.6,12,,,
5/9/2016 0:00,31.6,23.3,-----,27.5,ESE,7.2,1012.5,1.7,0.0/24h,5,1,0.6,12,,,
5/9/2016 3:00,33.2,23.7,-----,-----,SSE,14.4,1011.1,-1.4,0.0/3h,5,4,0.6,12,,,
5/9/2016 6:00,35.1,23.8,-----,-----,SSE,25.2,1008.3,-2.8,0.0/6h,5,4,0.6,12,,,
5/9/2016 9:00,34.2,23.3,-----,-----,SE,21.6,1007.4,-0.9,0.0/3h,5,3,0.6,12,,,
5/9/2016 12:00,31.7,24.1,36.7,-----,SE,10.8,1009.3,1.9,0.0/6h,3,1,0.6,12,,,
5/9/2016 15:00,30.2,23.5,-----,-----,SE,14.4,1010.5,1.2,0.0/3h,1,1,0.6,12,,,
5/9/2016 18:00,29.4,22.8,-----,-----,ESE,7.2,1009.7,-0.8,0.0/6h,1,1,0.6,12,,,
5/9/2016 21:00,28.8,22.4,-----,-----,ENE,3.6,1010.2,0.5,0.0/3h,2,2,0.6,12,,,
5/10/2016 0:00,31.1,24.9,-----,27.7,WNW,3.6,1011,0.8,0.0/24h,4,1,0.6,12,,,
5/10/2016 3:00,32.5,22.9,-----,-----,E,10.8,1010.2,-0.8,0.0/3h,5,2,0.6,12,,,
5/10/2016 6:00,34.4,21.5,-----,-----,SSW,10.8,1007.6,-2.6,0.0/6h,5,2,0.6,12,,,
5/10/2016 9:00,32,25.2,-----,-----,SW,14.4,1007.3,-0.3,0.0/3h,5,2,0.6,12,,,
5/10/2016 12:00,32,22.3,36.1,-----,SSE,7.2,1008.3,1,0.0/6h,5,2,0.6,12,,,
5/10/2016 15:00,30.7,23.2,-----,-----,SSE,7.2,1009.6,1.3,0.0/3h,4,2,0.6,12,,,
5/10/2016 18:00,29.3,25,-----,-----,S,7.2,1009,-0.6,0.0/6h,4,2,0.6,12,,,
5/10/2016 21:00,29,23.8,-----,-----,SSE,10.8,1008.7,-0.3,0.0/3h,6,2,0.6,12,,,
5/11/2016 0:00,30.5,23.4,-----,27.8,S,10.8,1009.6,0.9,0.0/24h,7,2,0.6,12,,,
5/11/2016 3:00,32.1,25.9,-----,-----,SSW,10.8,1009.3,-0.3,0.0/3h,7,4,0.6,12,,,
5/11/2016 6:00,35.1,24.5,-----,-----,WSW,10.8,1006.6,-2.7,0.0/6h,6,3,0.6,12,,,
5/11/2016 9:00,32.2,26,-----,-----,SW,18,1005.7,-0.9,0.0/3h,4,1,0.6,12,,,
5/11/2016 12:00,30.7,26.3,36.2,-----,SW,18,1007.8,2.1,0.0/6h,4,2,0.6,12,,,
5/11/2016 15:00,30.1,26.6,-----,-----,S,7.2,1009.1,1.3,0.0/3h,6,2,0.6,12,,,
5/11/2016 18:00,29.8,26.2,-----,-----,SSW,7.2,1008.3,-0.8,0.0/6h,5,2,0.6,12,,,
5/11/2016 21:00,28.6,26.5,-----,-----,N,7.2,1008.3,0,0.0/3h,7,3,0.6,12,,,
5/12/2016 0:00,29.6,26.6,-----,27.5,W,7.2,1009.7,1.4,0.0/24h,7,3,0.6,12,,,
5/12/2016 3:00,29.5,25.2,-----,-----,NNW,10.8,1009.6,-0.1,Tr/3h,6,3,0.6,12,,,
5/12/2016 6:00,32.3,25.1,-----,-----,NNE,18,1007.3,-2.3,Tr/6h,7,3,0.6,12,,,
5/12/2016 9:00,32.3,24.2,-----,-----,ESE,10.8,1006.7,-0.6,0.0/3h,7,3,0.6,12,,,
5/12/2016 12:00,29.5,25.6,33.5,-----,ENE,14.4,1008.9,2.2,0.0/6h,7,4,0.6,12,,,
5/12/2016 15:00,29.8,24.4,-----,-----,CAL,0,1010.1,1.2,0.0/3h,6,3,0.6,12,,,
5/12/2016 18:00,29.4,24.4,-----,-----,S,3.6,1008.5,-1.6,0.0/6h,6,3,0.6,12,,,
5/12/2016 21:00,29,23.4,-----,-----,ESE,3.6,1009.2,-0.7,0.0/3h,6,3,0.6,12,,,
5/13/2016 0:00,31.2,23,-----,27,ESE,10.8,1010.4,1.2,Tr/24h,4,2,0.6,12,,,
5/13/2016 3:00,32.4,24.5,-----,-----,W,18,1009.5,-0.9,0.0/3h,7,3,0.6,12,,,
5/13/2016 6:00,34,24.8,-----,-----,SSW,7.2,1007.8,-1.7,0.0/6h,6,2,0.6,12,,,
5/13/2016 9:00,32.4,23.9,-----,-----,SSE,10.8,1007.7,-0.1,0.0/3h,6,2,0.6,12,,,
5/13/2016 12:00,31.4,22.4,35.5,-----,ESE,10.8,1009.8,2.1,0.0/6h,6,1,0.6,12,,,
5/13/2016 15:00,30.8,20.9,-----,-----,ESE,3.6,1011.1,1.3,0.0/3h,6,1,0.6,12,,,
5/13/2016 18:00,29.6,21.4,-----,-----,SE,3.6,1010.4,-0.7,0.0/6h,3,1,0.6,12,,,
5/13/2016 21:00,28.3,21.2,-----,-----,E,7.2,1009.9,-0.5,0.0/3h,3,1,0.6,12,,,
5/14/2016 0:00,31.5,21.2,-----,27.2,ENE,3.6,1010.9,1,0.0/24h,6,1,0.6,12,,,
5/14/2016 3:00,31.6,23.3,-----,-----,WSW,7.2,1011.6,0.7,0.0/3h,7,3,0.6,12,,,
5/14/2016 6:00,33.2,25.7,-----,-----,SW,7.2,1009.4,-2.2,0.0/6h,6,3,0.6,12,,,
5/14/2016 9:00,31.5,25.1,-----,-----,E,7.2,1009.3,-0.1,0.0/3h,6,2,0.6,12,,,
5/14/2016 12:00,31.1,23.6,34.2,-----,E,10.8,1010.7,1.4,0.0/6h,6,2,0.6,12,,,
5/14/2016 15:00,30,24.2,-----,-----,ESE,7.2,1011.4,0.7,0.0/3h,3,1,0.6,12,,,
5/14/2016 18:00,29.6,23.9,-----,-----,E,7.2,1010.1,-1.3,0.0/6h,3,1,0.6,12,,,
5/14/2016 21:00,28.7,23.5,-----,-----,NE,3.6,1009.8,-0.3,0.0/3h,3,2,0.6,12,,,
5/15/2016 0:00,31.1,22.7,27.5,-----,SE,10.8,1011.1,1.3,0.0/24h,3,1,0.6,12,,,
5/15/2016 3:00,32.5,24.4,-----,-----,W,10.8,1010.6,-0.5,0.0/3h,4,2,0.6,12,,,
5/15/2016 6:00,34,24.6,-----,-----,SSE,18,1008.4,-2.2,0.0/6h,5,3,0.6,12,,,
5/15/2016 9:00,32.2,23.6,-----,-----,E,18,1007.4,-1,0.0/3h,7,3,0.6,12,,,
5/15/2016 12:00,31.3,22.8,35,-----,E,10.8,1009.4,2,0.0/6h,5,2,0.6,12,,,
5/15/2016 15:00,29.8,23.7,-----,-----,SSE,10.8,1009.6,0.2,0.0/3h,3,1,0.6,12,,,
5/15/2016 18:00,29.1,24,-----,-----,CAL,0,1009,-0.6,0.0/6h,3,1,0.6,12,,,
5/15/2016 21:00,29,23.8,-----,-----,N,7.2,1007.8,-0.3,0.0/3h,5,2,0.6,12,,,
5/16/2016 0:00,30,24,-----,27.5,SW,3.6,1010.1,1.4,0.0/24h,6,2,0.6,12,,,
5/16/2016 3:00,32.6,25.3,-----,-----,W,14.4,1009.5,-0.6,0.0/3h,7,2,0.6,12,,,
5/16/2016 6:00,34.7,23.5,-----,-----,S,10.8,1006.5,-3,0.0/6h,5,2,0.6,12,,,
5/16/2016 9:00,34,24.2,-----,-----,SSE,14.4,1005.7,-0.8,0.0/3h,7,3,0.6,12,,,
5/16/2016 12:00,27.8,27.3,35.9,-----,NNE,3.6,1008.7,3,3.0/6h,8,5,0.3,8,,,
5/16/2016 15:00,29,26.4,-----,-----,CAL,0,1009.8,1.1,0.3/3h,7,3,0.6,10,,,
5/16/2016 18:00,29.1,25.6,-----,-----,SSE,3.6,1008.7,1.1,0.3/6h,7,3,0.6,10,,,
5/16/2016 21:00,25.7,25.2,-----,-----,CAL,0,1008.9,-0.2,11.0/3h,7,4,0.6,10,,,
5/17/2016 0:00,29.6,26.1,-----,25,ENE,7.2,1010.6,1.7,14.0/3h,6,4,0.6,12,,,
5/17/2016 3:00,31.8,25.8,-----,-----,W,10.8,1010.1,-0.5,0.0/3h,7,3,0.6,10,,,
5/17/2016 6:00,33.6,24.9,-----,-----,W,14.4,1006.8,-3.3,0.0/6h,7,3,0.6,10,,,
5/17/2016 9:00,32.6,26.4,-----,-----,CAL,0,1006.7,-0.1,0.0/3h,7,3,0.3,10,,,
5/17/2016 12:00,29.6,24.4,35,-----,E,3.6,1008.7,2,0.0/6h,6,1,0.6,10,,,
5/17/2016 15:00,29.6,25.8,-----,-----,SE,10.8,1009.2,0.5,0.0/3h,4,1,0.6,10,,,
5/17/2016 18:00,29,25.7,-----,-----,E,3.6,1008.4,-0.8,0.0/6h,7,2,0.6,10,,,
5/17/2016 21:00,28.4,25.6,-----,-----,NNE,3.6,1008.1,-0.3,0.0/3h,6,2,0.6,10,,,
5/18/2016 0:00,29.3,25.2,-----,27.2,NW,7.2,1009.8,1.7,0.0/24h,5,2,0.6,12,,,
5/18/2016 3:00,31.5,25.1,-----,-----,W,10.8,1010.4,0.6,0.0/3h,8,4,0.6,10,,,
5/18/2016 6:00,33.9,25.8,-----,-----,W,14.4,1007.6,-2.8,0.0/6h,7,4,0.6,12,,,
5/18/2016 9:00,31.5,26.2,-----,-----,SSE,10.8,1007.6,0,0.0/3h,7,4,0.6,12,,,
5/18/2016 12:00,28.1,26.3,35,-----,ENE,14.4,1010.5,2.9,0.0/6h,7,4,0.6,10,,,
5/18/2016 15:00,27.5,25.4,-----,-----,N,14.4,1011.9,1.4,Tr/3h,8,4,0.6,10,,,
5/18/2016 18:00,25.6,25.5,-----,-----,E,3.6,1009.3,-2.6,4.0/6h,8,4,0.6,10,,,
5/18/2016 21:00,26.2,25.7,-----,-----,NE,10.8,1009.1,-0.2,5.0/3h,8,4,0.6,10,,,
5/19/2016 0:00,28.1,25.6,-----,24,E,3.6,1009.8,0.7,10.0/24h,8,4,0.6,10,,,
5/19/2016 3:00,31.3,25.4,-----,-----,NW,10.8,1009.4,-0.4,0.0/3h,7,3,0.6,12,,,
5/19/2016 6:00,34,24.9,-----,-----,W,10.8,1006.3,-3.1,0.0/6h,6,3,0.6,12,,,
5/19/2016 9:00,31.3,24.6,-----,-----,SSE,10.8,1006.1,-0.2,0.0/3h,7,3,0.6,12,,,
5/19/2016 12:00,30.2,25,34.8,-----,SSE,10.8,1008,1.9,0.0/6h,7,3,0.6,12,,,
5/19/2016 15:00,29.7,24.3,-----,-----,ESE,7.2,1008.3,0.3,0.0/3h,6,3,0.6,12,,,
5/19/2016 18:00,29.3,24.8,-----,-----,SE,3.6,1007.5,-0.8,0.0/6h,7,3,0.6,12,,,
5/19/2016 21:00,29,23.8,-----,-----,E,3.6,1007.6,0.1,0.0/3h,7,3,0.6,12,,,
5/20/2016 0:00,27.5,25.1,-----,26.5,N,10.8,1009.3,1.7,Tr/24h,8,4,0.6,10,,,
5/20/2016 3:00,29.9,27.2,-----,-----,NW,7.2,1009.7,-0.4,Tr/3h,7,3,0.6,12,,,
5/20/2016 6:00,32.1,27,-----,-----,WSW,10.8,1007.2,-2.5,Tr/6h,7,3,0.6,12,,,
5/20/2016 9:00,30.7,27.2,-----,-----,WSW,7.2,1006.8,-0.4,0.0/3h,7,3,0.6,12,,,
5/20/2016 12:00,30.1,27.7,32.5,-----,SSW,7.2,1009.1,2.3,0.0/6h,6,3,0.6,12,,,
5/20/2016 15:00,27,26.4,-----,-----,E,7.2,1010.6,1.5,0.2/3h,8,4,0.6,10,,,
5/20/2016 18:00,27.6,26.8,-----,-----,ENE,3.6,1008.6,-2,0.2/3h,6,3,0.6,10,,,
5/20/2016 21:00,28.3,26,-----,-----,E,3.6,1008.6,0,0.0/3h,6,3,0.6,10,,,
5/21/2016 0:00,30.9,25.4,-----,26.4,SE,7.2,1010.6,2,0.2/24h,5,1,0.6,12,,,
5/21/2016 3:00,33.4,25.6,-----,-----,S,10.8,1009.7,-0.9,0.0/3h,6,4,0.6,12,,,
5/21/2016 6:00,33.4,25.7,-----,-----,SE,18,1007.3,-2.4,0.0/6h,6,3,0.3,12,,,
5/21/2016 9:00,31.9,25.5,-----,-----,NNE,3.6,1007.9,0.6,0.0/3h,7,3,0.6,10,,,
5/21/2016 12:00,30.5,26.6,35.2,-----,SSW,10.8,1007.7,1.5,0.0/6h,7,2,0.6,10,,,
5/21/2016 15:00,29.4,27.6,-----,-----,NNW,7.2,1010.3,0.9,0.0/3h,6,1,0.6,10,,,
5/21/2016 18:00,29.4,26.3,-----,-----,CAL,0,1009.7,-0.6,0.0/6h,3,1,0.6,12,,,
5/21/2016 21:00,28.4,26.2,-----,-----,ENE,3.6,1009.7,0,0.0/3h,6,2,0.6,12,,,
5/22/2016 0:00,30.7,25.9,-----,27.5,S,7.2,1009.7,0,0.0/24h,7,3,0.6,10,,,
5/22/2016 3:00,31.7,27.1,-----,-----,N,7.2,1009.6,-0.1,0.0/3h,7,4,0.6,10,,,
5/22/2016 6:00,32.5,25.8,-----,-----,WSW,14.4,1008.4,-1.2,0.0/6h,8,4,0.6,10,,,
5/22/2016 9:00,31.4,27.6,-----,-----,SW,10.8,1008.2,-0.2,0.0/3h,8,4,0.6,10,,,
5/22/2016 12:00,30.8,27.8,34,-----,SW,14.4,1010.3,2.1,0.0/6h,7,3,0.6,10,,,
5/22/2016 15:00,29.6,25,-----,-----,E,10.8,1011.1,0.8,0.0/3h,7,3,0.6,10,,,
5/22/2016 18:00,28.7,25.6,-----,-----,SE,3.6,1010.5,-0.6,0.0/6h,7,3,0.6,10,,,
5/22/2016 21:00,28.6,25.9,-----,-----,SE,3.6,1010.1,-0.4,0.0/3h,5,3,0.6,10,,,
5/23/2016 0:00,29.5,27.2,-----,27,SW,7.2,1011,0.9,0.0/24h,6,3,0.6,12,,,
5/23/2016 3:00,31.8,25.6,-----,-----,SSW,7.2,1010.7,-0.3,0.0/3h,7,4,0.6,12,,,
5/23/2016 6:00,31.6,27.4,-----,-----,WSW,18,1008.8,-1.9,0.0/6h,7,4,0.6,12,,,
5/23/2016 9:00,30.9,28.1,-----,-----,WSW,18,1008.2,-0.6,0.0/3h,8,4,0.6,12,,,
5/23/2016 12:00,30.5,26.9,34.5,-----,SW,10.8,1010.4,2.2,0.0/6h,7,3,0.6,10,,,
5/23/2016 15:00,29.3,27.5,-----,-----,S,10.8,1011.3,0.9,6.0/3h,8,4,0.6,10,,,
5/23/2016 18:00,26.8,26.7,-----,-----,WNW,3.6,1010.4,-0.9,14.0/6h,8,4,0.6,10,,,
5/23/2016 21:00,26.7,26.3,-----,-----,E,7.2,1009.3,-1.1,0.0/3h,8,4,0.6,10,,,
5/24/2016 0:00,29.6,27,-----,25.5,SE,3.6,1010.6,1.3,22.8/24h,8,4,0.6,10,,,
5/24/2016 3:00,31.4,27.1,-----,-----,SW,10.8,1010.5,-0.1,0.0/3h,6,2,0.6,12,,,
5/24/2016 6:00,31.4,26.8,-----,-----,WNW,10.8,1007.9,-2.6,0.0/6h,6,3,0.6,12,,,
5/24/2016 9:00,31.4,26,-----,-----,W,7.2,1008.2,-0.3,0.0/3h,7,3,0.6,12,,,
5/24/2016 12:00,30.5,27.6,33.3,-----,SSW,10.8,1009.7,1.5,0.0/6h,4,1,0.6,12,,,
5/24/2016 15:00,30,27.3,-----,-----,SSE,3.6,1010.7,1,0.0/3h,5,1,0.6,10,,,
5/24/2016 18:00,28.4,27,-----,-----,S,7.2,1009.2,1.5,0.7/6h,5,1,0.6,10,,,
5/24/2016 21:00,28.4,25,-----,-----,ESE,7.2,1008.1,-1.1,0.0/3h,4,1,0.6,10,,,
5/25/2016 0:00,30,25.7,-----,26.5,SSW,7.2,1010.2,-2.1,0.7/24h,6,1,0.6,12,,,
5/25/2016 3:00,32.4,25.6,-----,-----,SW,10.8,1010.1,-0.1,0.0/3h,6,3,0.6,12,,,
5/25/2016 6:00,27.4,26,-----,-----,WSW,21.6,1008.1,-2,4.0/6h,7,4,0.6,10,,,
5/25/2016 9:00,29.4,26.6,-----,-----,WNW,7.2,1007.8,-0.3,0.6/3h,7,3,0.6,10,,,
5/25/2016 12:00,27.1,26.6,34.3,-----,S,10.8,1010.1,2.3,13.0/6h,8,2,0.6,10,,,
5/25/2016 15:00,27.1,27,-----,-----,SE,7.2,1012,1.9,5.0/3h,7,2,0.6,10,,,
5/25/2016 18:00,26.4,26.3,-----,-----,E,10.8,1010,-2,5.0/6h,4,2,0.6,10,,,
5/25/2016 21:00,27.2,26.6,-----,-----,SE,7.2,1010.2,0.2,0.0/3h,8,2,0.6,10,,,
5/26/2016 0:00,28.6,25.6,-----,25.3,ESE,10.8,1009.9,0.3,23.9/24h,7,2,0.6,10,,,
5/26/2016 3:00,31.2,23,-----,-----,S,10.8,1009.1,-0.8,0.0/3h,7,3,0.6,12,,,
5/26/2016 6:00,32.5,25,-----,-----,SSE,10.8,1008.2,-0.9,0.0/6h,6,3,0.6,12,,,
5/26/2016 9:00,31.2,25.8,-----,-----,WSW,10.8,1008.3,0.1,0.0/3h,7,3,0.6,12,,,
5/26/2016 12:00,30.7,24.4,34.2,-----,SW,7.2,1010,1.7,0.0/6h,5,2,0.6,12,,,
5/26/2016 15:00,30,24.5,-----,-----,SSE,7.2,1011.1,1.1,0.0/3h,5,2,0.6,12,,,
5/26/2016 18:00,29.2,25.3,-----,-----,E,3.6,1010,-1.1,0.0/6h,5,2,0.6,12,,,
5/26/2016 21:00,28.6,26.1,-----,-----,SSE,3.6,1010.5,0.5,0.0/3h,6,2,0.6,12,,,
5/27/2016 0:00,31,25.4,-----,27.6,SE,3.6,1011.8,1.3,0.0/24h,6,2,0.6,12,,,
